match_id,home,away,home_id,home_total_shots,home_shots_on_goal,home_shots_insidebox,away_id,away_total_shots,away_shots_on_goal,away_shots_insidebox,home_scored_penalties,away_scored_penalties,home_total_penalties,away_total_penalties,home_shots_outsidebox,away_shots_outsidebox,home_xGol,away_xGol,home_xPoints,away_xPoints,home_Points,away_Points
868037,3,2,42,11,7,10,40,8,3,5,1,0,1,0,1,3,1.904144,0.6563300000000001,2.235,0.5445,3,0
868038,0,1,51,14,4,8,47,8,3,4,0,0,0,0,6,4,1.1038999999999999,0.59676,1.7115,0.9139999999999999,0,3
868039,3,0,49,20,7,17,39,8,2,6,0,0,0,0,3,2,1.90889,0.7159,2.1215,0.64,3,0
868040,2,1,52,13,5,10,63,10,4,7,0,0,0,0,3,3,1.1782300000000001,0.8650899999999999,1.5775000000000001,1.0955,3,0
868041,1,2,45,11,2,7,33,12,4,5,0,0,0,0,4,7,0.9098999999999999,0.83557,1.357,1.334,0,3
868042,4,0,50,21,8,20,41,5,0,0,0,0,0,0,1,5,2.13241,0.22405000000000003,2.6215,0.2345,3,0
868043,5,1,34,16,6,10,55,6,3,5,0,1,0,1,6,1,1.3126600000000002,1.382244,1.306,1.3735,3,0
868044,1,1,65,6,3,2,66,12,2,6,0,0,0,0,4,6,0.388,0.8951399999999999,0.8440000000000001,1.751,1,1
868045,3,1,48,17,8,13,36,8,2,6,1,0,1,0,4,2,2.3517140000000003,0.7159,2.378,0.4265,3,0
868046,0,2,66,18,7,13,49,8,4,6,0,0,0,0,5,2,1.5809900000000001,0.7159,2.0125,0.7444999999999999,0,3
868047,2,0,55,7,3,6,51,21,7,14,1,0,1,0,1,7,1.486624,1.7749899999999998,1.169,1.5,3,0
868048,2,2,36,19,4,12,35,10,6,8,1,0,1,0,7,2,2.381764,0.92466,2.2615,0.5854999999999999,1,1
868049,0,1,63,16,4,9,42,9,4,6,0,0,1,0,7,3,2.068624,0.76071,2.2175000000000002,0.569,0,3
868050,0,0,46,14,5,8,52,8,1,2,0,0,0,0,6,6,1.1038999999999999,0.47762,1.8905,0.8015000000000001,1,1
868051,1,0,40,13,2,8,50,16,6,10,0,0,0,0,5,6,1.05909,1.3126600000000002,1.175,1.557,3,0
868052,0,0,33,15,2,7,34,9,2,6,0,0,0,0,8,3,1.08914,0.76071,1.5450000000000002,1.0765,1,1
868053,1,1,41,10,8,5,48,25,4,16,0,0,0,0,5,9,0.7459500000000001,2.07337,0.5605,2.235,1,1
868054,2,0,47,21,7,15,45,4,0,3,1,0,1,0,6,1,2.650094,0.35795,2.7335,0.1915,3,0
868055,1,0,39,9,2,8,65,10,2,6,1,0,1,1,1,4,1.695384,1.621054,1.422,1.3395000000000001,3,0
868056,0,1,35,15,3,10,41,9,3,7,0,0,0,0,5,2,1.2678500000000001,0.82028,1.6925,1.0430000000000001,0,3
868058,0,0,55,8,5,7,49,14,5,4,0,0,0,0,1,10,0.77547,0.8656200000000001,1.267,1.4315000000000002,1,1
868059,0,0,51,19,7,14,65,3,0,3,0,0,0,0,5,0,1.68537,0.31314,2.3705,0.423,1,1
868060,3,0,36,18,8,13,66,12,6,9,1,0,1,0,5,3,2.3965240000000003,1.07385,2.1310000000000002,0.6545,3,0
868061,2,0,46,5,1,4,63,14,2,7,0,0,0,0,1,7,0.46233,1.04433,0.853,1.8095,3,0
